sample_id,source,split,text,categories_fine,categories_coarse,sentiments,aspect_terms,is_implicit_flags,num_aspects,has_implicit,has_conflict,consistency_score,mode
synthetic_000064,yelp,train,"It was pretty full when I went like always. The food was pretty tasty, albeit a bit on the salty side. The service on the otherhand was rather mediocre. We didn't receive a menu when we first entered and had to call multiple waiters. We had to wait a long time for our food while people around us got theirs already. Although I understand that it was very busy, they pretty much ignored us with no apologies at all.","['FOOD#QUALITY', 'FOOD#QUALITY', 'SERVICE#GENERAL', 'SERVICE#GENERAL']","['Food', 'Food', 'Service', 'Service']","['positive', 'negative', 'negative', 'negative']","['food', 'salty', 'service', None]","[False, False, False, True]",4,True,True,,label
synthetic_000065,yelp,train,Rons still a regular stop for me.  Usually some good craft beers  (excellent this week) and tasty food  (if you know what to stick with on menu).,"['RESTAURANT#GENERAL', 'DRINKS#QUALITY', 'FOOD#QUALITY']","['General', 'Food', 'Food']","['positive', 'positive', 'positive']","['Rons', 'craft beers', 'food']","[False, False, False]",3,False,False,,label
synthetic_000066,yelp,train,"Great looking place. Lots of beer obviously. A beer lovers haven. Other than that, not much to differentiate this place from another bar except they have more beer choices. Not that a bar is a problem. Just looking for better food with the beer to enhance this place.  Hope they try to step up their game in that area. Kudos to our server Dave.  He was awesome. Great service, beard and stache!","['RESTAURANT#GENERAL', 'DRINKS#STYLE_OPTIONS', 'FOOD#QUALITY', 'SERVICE#GENERAL', 'SERVICE#GENERAL']","['General', 'Food', 'Food', 'Service', 'Service']","['positive', 'positive', 'negative', 'positive', 'positive']","['place', 'beer', 'food', 'server Dave', 'service']","[False, False, False, False, False]",5,False,True,,label
synthetic_000067,yelp,train,"Three things to note:  1. Hand grenades are too sweet for my liking. 2. It's dirty, smelly, and loud in here (typical Bourbon). 3. Bartenders are rude.","['DRINKS#QUALITY', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['Food', 'Ambience', 'Service']","['negative', 'negative', 'negative']","['Hand grenades', None, None]","[False, True, True]",3,True,False,,label
synthetic_000068,yelp,train,"The food was decent. Several items were a little too salty, but overall it was  a good experience. The service could be a little tighter.","['FOOD#QUALITY', 'FOOD#QUALITY', 'SERVICE#GENERAL']","['Food', 'Food', 'Service']","['neutral', 'negative', 'negative']","['food', None, None]","[False, True, True]",3,True,True,,label
synthetic_000069,yelp,train,"A++ for ambience. Very cozy English pub feel. Great drinks too - the bartenders here know how to mix 'em. That being said, the prices are steep (I paid $7 for a standard mixed drink) and the seating is limited.","['AMBIENCE#GENERAL', 'DRINKS#QUALITY', 'DRINKS#PRICES', 'RESTAURANT#MISCELLANEOUS']","['Ambience', 'Food', 'Price', 'General']","['positive', 'positive', 'negative', 'negative']","['ambience', 'drinks', 'prices', 'seating']","[False, False, False, False]",4,False,True,,label
synthetic_000070,yelp,train,"On dec 4th went for dinner at earls in Sherwood Park. I have not been there for awhile as it is usually too busy to get  in Anyways they  have done renovations since,so went too see and I was not impressed.They use high end materials from cultural stone to beautiful light fixtures but when u look around it is all booths just like Humphrey s. No privacy, and no class......and still noisy","['RESTAURANT#MISCELLANEOUS', 'AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'RESTAURANT#PRICES']","['General', 'Ambience', 'Ambience', 'Ambience', 'Price']","['negative', 'positive', 'negative', 'negative', 'negative']","['renovations', 'materials', 'booths', None, None]","[False, False, False, True, True]",5,True,True,,label
synthetic_000071,yelp,train,"It's probably only good because this is the only Asian/Taiwanese place. But I don't know what the hype of the braised beef noodle is because it wasn't even good. The whole soup was really bland. The noodles were kind of hard and had absolutely no flavor.  They have a little boba section in the restaurant, so that's kind of cool, a lot of drink options. The environment is decent.","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'DRINKS#STYLE_OPTIONS', 'AMBIENCE#GENERAL']","['Food', 'Food', 'Food', 'Food', 'Ambience']","['negative', 'negative', 'negative', 'positive', 'positive']","['braised beef noodle', 'soup', 'noodles', 'boba section', 'environment']","[False, False, False, False, False]",5,False,True,,label
synthetic_000072,yelp,train,"I'm convinced that the people that work here just make whatever they think you should drink rather than what you actually order. I especially love when one certain condescending employee informs me that ""skim milk beverages do not come with whip"" after requesting no whip. Oh but it does...every.single.time. The other day, I ordered 3 items and every single item was either made incorrectly or completely the wrong thing.  Also, the drive thru....so slow. Glacial, even.","['SERVICE#GENERAL', 'SERVICE#GENERAL', 'DRINKS#QUALITY', 'SERVICE#GENERAL']","['Service', 'Service', 'Food', 'Service']","['negative', 'negative', 'negative', 'negative']","[None, 'employee', 'drinks', 'drive thru']","[True, False, False, False]",4,True,False,,label
synthetic_000073,yelp,train,"We're new to the area, so we're exploring restaurants every weekend. My wife has already proclaimed The Roost her favorite, and that's based on many years of breakfast dining, not just in this area. They bake all their own breads and pastries. Try the raisin bread or sugar-cinnamon toast. Yum! The cornbread casserole is another dish my wife and I highly recommend. And the service was prompt, attentive and very friendly. Enjoy!","['RESTAURANT#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'SERVICE#GENERAL']","['General', 'Food', 'Food', 'Food', 'Food', 'Service']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive']","['The Roost', 'bread and pastries', 'raisin bread', 'sugar-cinnamon toast', 'cornbread casserole', 'service']","[False, False, False, False, False, False]",6,False,False,,label
synthetic_000074,yelp,train,"Posted hours indicate a 9pm closing on Monday nights. Last night at 8:53, the door was locked. Not a big deal, but as I glanced at the hours a surly clerk near the door said in a rather mean tone, ""It doesn't matter anyway. GOODBYE!""  Really? That's how you do business? Be shitty and antagonistic to customers because you close early?   I've spent my final dime in Am. Spirits, there are other options.","['SERVICE#GENERAL', 'RESTAURANT#GENERAL']","['Service', 'General']","['negative', 'negative']","[None, 'Am. Spirits']","[True, False]",2,True,False,,label
synthetic_000075,yelp,train,"This may look like just a hole in the wall food establishment but if you judge on that alone, you'd be missing out. The food here is fantastic from the way it's prepared to the seasoning they use. Amazing gyros, fish and chicken in a variety of ways. Whatever you do, please try some dessert when you go.","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']","['Food', 'Food', 'Food']","['positive', 'positive', 'positive']","['food', 'gyros', 'dessert']","[False, False, False]",3,False,False,,label
synthetic_000076,yelp,train,"I wanted to like this place as the food was good but they crammed our party of 11 into a single booth which ruined the night. On top of that, the portions were not sized right for our group so most left hungry and the service was poor. The oddest thing of the night was they kept locking the door to the restaurant despite it being middle of service (7pm). Would not recommend.","['FOOD#QUALITY', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'FOOD#QUALITY', 'RESTAURANT#MISCELLANEOUS']","['Food', 'Ambience', 'Service', 'Food', 'General']","['positive', 'negative', 'negative', 'negative', 'negative']","['food', None, None, 'portions', 'door']","[False, True, False, False, False]",5,True,True,,label
synthetic_000077,yelp,train,This was the worst Chinese food I have ever had. Tasteless soup. Dry and over cooked wontons. The bourbon chicken made us ill. The friendly and courteous staff almost made me not want to write this. Be afraid. Be very afraid.,"['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'SERVICE#GENERAL']","['Food', 'Food', 'Food', 'Food', 'Service']","['negative', 'negative', 'negative', 'negative', 'positive']","['Chinese food', 'soup', 'wontons', 'bourbon chicken', 'staff']","[False, False, False, False, False]",5,False,True,,label
synthetic_000078,yelp,train,Had brunch on a Saturday. Food was delicious! Service was great! Great atmosphere! Will definitely put this place in my rotation of favorite spots!,"['FOOD#QUALITY', 'SERVICE#GENERAL', 'AMBIENCE#GENERAL', 'RESTAURANT#GENERAL']","['Food', 'Service', 'Ambience', 'General']","['positive', 'positive', 'positive', 'positive']","['Food', 'Service', 'atmosphere', 'place']","[False, False, False, False]",4,False,False,,label
synthetic_000079,yelp,train,"I love Natural Cafe! Delicious and fresh food and you can get anything from salads to pasta to salmon, rice, and veggies. I also love the environment and the little flowers they have on every table. I've had a few subpar interactions with the employees there but nothing to stop me from coming back.","['RESTAURANT#GENERAL', 'FOOD#QUALITY', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['General', 'Food', 'Ambience', 'Service']","['positive', 'positive', 'positive', 'negative']","['Natural Cafe', 'food', 'environment', 'employees']","[False, False, False, False]",4,False,True,,label
synthetic_000080,yelp,train,"Ate during the lunch buffet. Not terribly impressed, the food was slightly below average and the goat curry was stringy and I found three bone shards. If you are hungry and want a lunch where you don't have to wait for service then you'll be fine. otherwise I would pass.","['FOOD#QUALITY', 'FOOD#QUALITY', 'SERVICE#GENERAL']","['Food', 'Food', 'Service']","['negative', 'negative', 'positive']","['food', 'goat curry', None]","[False, False, True]",3,True,True,,label
synthetic_000081,yelp,train,"Food and beer was great. Very dissatisfied with the service, sat at a table and waited 10 minutes to get served. Come here almost every week and have never had a issue with the service.","['FOOD#QUALITY', 'DRINKS#QUALITY', 'SERVICE#GENERAL']","['Food', 'Food', 'Service']","['positive', 'positive', 'negative']","['food', 'beer', 'service']","[False, False, False]",3,False,True,,label
synthetic_000082,yelp,train,"So worth the wait! The crepes are amazing! I also loved the grits, which is rare. Tried my hubby's pancakes....awesome!","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food', 'Food']","['positive', 'positive', 'positive']","['crepes', 'grits', 'pancakes']","[False, False, False]",3,False,False,,label
synthetic_000083,yelp,train,Just average. My wife and I were one of two occupied tables on the night we visited. The food was OK but nothing special. The prices were along the lines of Lil' Abners and Daisy Maes which ARE good steak houses. The staff seem pretty uninterested as a whole. Service was slow even though there was only one other table besides ours. I had expected better for the price paid.,"['RESTAURANT#GENERAL', 'FOOD#QUALITY', 'RESTAURANT#PRICES', 'SERVICE#GENERAL', 'SERVICE#GENERAL']","['General', 'Food', 'Price', 'Service', 'Service']","['neutral', 'neutral', 'neutral', 'negative', 'negative']","[None, 'food', 'prices', None, 'staff']","[True, False, False, True, False]",5,True,True,,label
synthetic_000084,yelp,train,"Don't expect to get any work done here.  Despite a lovely remodel of the bicycle store that was here, along with a good sized parking lot, there is quite literally not a single table in the entire joint with an electrical outlet.  No plugging in your phone, computer, nothing.  Sat here for tea (which was fine) for 20 minutes, didn't even unpack my stuff. I won't be back.","['AMBIENCE#GENERAL', 'DRINKS#QUALITY', 'AMBIENCE#GENERAL']","['Ambience', 'Food', 'Ambience']","['negative', 'neutral', 'negative']","[None, 'tea', None]","[True, False, True]",3,True,True,,label
